|            JD |          Tempo |              BC |            432s |             430 |             423 |            405 | 
| 2452196.90867 | -2349.06623429 |  -2349.06543384 |  -2349.06616007 |  -2349.06616426 |  -2349.06617837 | -2349.06617481 |
| 2452197.82931 | -2687.15347036 |  -2687.15266692 |  -2687.15339933 |  -2687.15340352 |   -2687.1534174 | -2687.15341537 |
| 2452198.74995 |  -2961.8823675 |  -2961.88164201 |  -2961.88231023 |  -2961.88231439 |  -2961.88232803 | -2961.88232753 |
| 2452199.67059 | -3208.93057559 |  -3208.92970319 |  -3208.93053634 |   -3208.9305405 |  -3208.93055391 | -3208.93055498 |
| 2452200.59124 | -3470.22229809 |  -3470.22162056 |   -3470.2222806 |   -3470.2222848 |  -3470.22229798 | -3470.22230054 |
| 2452201.51188 | -3784.30049029 |  -3784.29995665 |  -3784.30049364 |  -3784.30049784 |  -3784.30051075 | -3784.30051484 |
| 2452202.43252 |  -4177.4701476 |  -4177.46951503 |  -4177.47016835 |  -4177.47017254 |  -4177.47018523 | -4177.47019082 |
| 2452203.35316 | -4657.73871159 |  -4657.73804005 |  -4657.73875067 |  -4657.73875486 |  -4657.73876728 | -4657.73877433 |
|  2452204.2738 | -5212.94147072 |   -5212.9409191 |  -5212.94151458 |  -5212.94151874 |  -5212.94153096 | -5212.94153934 |
| 2452205.19444 | -5813.48289254 |   -5813.4820861 |  -5813.48290108 |  -5813.48290524 |  -5813.48291719 | -5813.48292691 |
| 2452206.11508 | -6419.06851134 |  -6419.06775886 |  -6419.06845961 |  -6419.06846377 |  -6419.06847549 | -6419.06848644 |
| 2452207.03572 | -6987.88837754 |  -6987.88744219 |  -6987.88829394 |   -6987.8882981 |  -6987.88830955 |  -6987.8883217 |
| 2452207.95636 | -7486.15177397 |  -7486.15091356 |   -7486.1516791 |  -7486.15168326 |  -7486.15169445 | -7486.15170776 |
|   2452208.877 | -7895.79255056 |  -7895.79166018 |  -7895.79245059 |  -7895.79245478 |   -7895.7924657 | -7895.79248011 |
| 2452209.79764 | -8218.58265462 |  -8218.58189315 |  -8218.58255763 |  -8218.58256179 |  -8218.58257247 | -8218.58258795 |
| 2452210.71828 | -8475.71295802 |  -8475.71238541 |  -8475.71287307 |  -8475.71287723 |  -8475.71288768 | -8475.71290412 |
| 2452211.63892 | -8702.93680822 |  -8702.93616666 |  -8702.93674139 |  -8702.93674555 |  -8702.93675574 | -8702.93677314 |
| 2452212.55957 | -8942.38629679 |   -8942.3857032 |  -8942.38625066 |  -8942.38625482 |  -8942.38626474 | -8942.38628312 |
| 2452213.48021 | -9232.93180032 |  -9232.93114377 |  -9232.93176447 |  -9232.93176863 |  -9232.93177828 | -9232.93179759 |
| 2452214.40085 | -9601.28821148 |  -9601.28764787 |  -9601.28821107 |   -9601.2882152 |  -9601.28822462 | -9601.28824482 |
| 2452215.32149 | -10055.9007078 |  -10055.9000752 |  -10055.9007293 |  -10055.9007335 |  -10055.9007426 | -10055.9007637 |
| 2452216.24213 | -10585.0068033 |  -10585.0061617 |   -10585.006825 |  -10585.0068291 |   -10585.006838 |   -10585.00686 |
| 2452217.16277 | -11159.3174403 |  -11159.3166758 |  -11159.3174231 |  -11159.3174272 |  -11159.3174358 | -11159.3174588 |
| 2452218.08341 | -11738.7034617 |  -11738.7024724 |  -11738.7033813 |  -11738.7033854 |  -11738.7033937 | -11738.7034176 |
| 2452219.00405 | -12281.3583176 |  -12281.3574661 |  -12281.3582096 |  -12281.3582136 |  -12281.3582217 | -12281.3582466 |
| 2452219.92469 | -12753.3417063 |  -12753.3410047 |  -12753.3415907 |  -12753.3415948 |  -12753.3416026 | -12753.3416285 |
| 2452220.84533 | -13136.3215738 |  -13136.3206594 |  -13136.3214555 |  -13136.3214596 |  -13136.3214671 | -13136.3214941 |
| 2452221.76597 | -13431.7436604 |  -13431.7429978 |  -13431.7435425 |  -13431.7435465 |  -13431.7435537 | -13431.7435819 |
| 2452222.68661 | -13660.4745523 |  -13660.4739257 |  -13660.4744453 |  -13660.4744493 |  -13660.4744562 | -13660.4744856 |
| 2452223.60725 | -13857.9993966 |  -13857.9987491 |  -13857.9993082 |  -13857.9993122 |  -13857.9993187 | -13857.9993494 |
|  2452224.5279 | -14066.2723943 |  -14066.2718636 |  -14066.2723277 |  -14066.2723316 |  -14066.2723378 | -14066.2723699 |
| 2452225.44854 | -14324.0842908 |  -14324.0836852 |  -14324.0842257 |  -14324.0842296 |  -14324.0842356 |  -14324.084269 |
| 2452226.36918 | -14658.1506265 |  -14658.1500059 |  -14658.1506035 |  -14658.1506074 |  -14658.1506131 | -14658.1506478 |
| 2452227.28982 | -15076.9602316 |  -15076.9598869 |  -15076.9602393 |  -15076.9602431 |  -15076.9602484 | -15076.9602846 |
| 2452228.21046 | -15568.7907804 |  -15568.7901658 |  -15568.7907984 |  -15568.7908022 |  -15568.7908073 | -15568.7908447 |
|  2452229.1311 | -16104.3458614 |  -16104.3448031 |  -16104.3458365 |  -16104.3458402 |  -16104.3458449 | -16104.3458837 |
| 2452230.05174 | -16643.4102468 |  -16643.4093924 |  -16643.4101581 |  -16643.4101618 |  -16643.4101662 | -16643.4102063 |
| 2452230.97238 | -17144.0023441 |  -17144.0014897 |  -17144.0022196 |  -17144.0022233 |  -17144.0022274 | -17144.0022686 |
| 2452231.89302 | -17571.9324903 |  -17571.9319446 |  -17571.9323552 |  -17571.9323588 |  -17571.9323626 | -17571.9324049 |
| 2452232.81366 | -17908.5837564 |   -17908.582986 |  -17908.5836171 |  -17908.5836207 |  -17908.5836242 | -17908.5836676 |
|  2452233.7343 | -18155.1377567 |  -18155.1370701 |   -18155.137618 |  -18155.1376216 |  -18155.1376247 | -18155.1376691 |
| 2452234.65494 | -18332.2800566 |   -18332.279499 |  -18332.2799248 |  -18332.2799284 |  -18332.2799312 | -18332.2799765 |
| 2452235.57558 | -18475.4521446 |  -18475.4514941 |  -18475.4520286 |   -18475.452032 |  -18475.4520346 | -18475.4520808 |
| 2452236.49623 |  -18626.734554 |  -18626.7341912 |  -18626.7344606 |  -18626.7344641 |  -18626.7344664 | -18626.7345133 |
| 2452237.41687 | -18825.2156734 |  -18825.2151397 |  -18825.2156032 |  -18825.2156066 |  -18825.2156086 | -18825.2156563 |
| 2452238.33751 | -19098.0471871 |  -19098.0467524 |  -19098.0471456 |   -19098.047149 |  -19098.0471507 |  -19098.047199 |
| 2452239.25815 | -19454.2304385 |  -19454.2295631 |  -19454.2304175 |  -19454.2304208 |  -19454.2304222 | -19454.2304712 |
| 2452240.17879 | -19882.5538134 |  -19882.5530759 |  -19882.5538009 |  -19882.5538042 |  -19882.5538053 | -19882.5538549 |
| 2452241.09943 | -20354.1526134 |  -20354.1520288 |  -20354.1525646 |  -20354.1525679 |  -20354.1525687 | -20354.1526188 |
| 2452242.02007 | -20829.1058241 |  -20829.1049037 |  -20829.1057214 |  -20829.1057246 |  -20829.1057251 | -20829.1057758 |
| 2452242.94071 | -21265.5613392 |   -21265.560293 |  -21265.5612059 |   -21265.561209 |  -21265.5612092 | -21265.5612606 |
| 2452243.86135 | -21629.3026374 |  -21629.3019089 |  -21629.3024883 |  -21629.3024914 |  -21629.3024913 | -21629.3025431 |
| 2452244.78199 | -21901.5689853 |  -21901.5682088 |  -21901.5688314 |  -21901.5688345 |  -21901.5688341 | -21901.5688865 |
| 2452245.70263 | -22083.3404405 |  -22083.3398559 |  -22083.3402885 |  -22083.3402916 |  -22083.3402909 | -22083.3403439 |
| 2452246.62327 | -22195.1074129 |  -22195.1068523 |  -22195.1072678 |  -22195.1072708 |  -22195.1072698 | -22195.1073234 |
| 2452247.54391 | -22272.1771736 |  -22272.1766669 |  -22272.1770457 |  -22272.1770486 |  -22272.1770473 | -22272.1771016 |
| 2452248.46456 | -22356.5900957 |   -22356.589781 |  -22356.5900146 |  -22356.5900175 |  -22356.5900159 |  -22356.590071 |
|  2452249.3852 | -22487.4933603 |  -22487.4930635 |  -22487.4932918 |  -22487.4932946 |  -22487.4932927 | -22487.4933486 |
| 2452250.30584 | -22692.1717984 |  -22692.1712827 |  -22692.1717426 |  -22692.1717454 |  -22692.1717432 | -22692.1717999 |
| 2452251.22648 | -22979.7861111 |  -22979.7858263 |   -22979.786085 |  -22979.7860877 |  -22979.7860851 | -22979.7861427 |
| 2452252.14712 | -23339.2493889 |  -23339.2485584 |  -23339.2493547 |  -23339.2493574 |  -23339.2493545 |  -23339.249413 |
| 2452253.06776 | -23741.7277369 |  -23741.7269784 |  -23741.7276728 |  -23741.7276754 |  -23741.7276722 | -23741.7277316 |
|  2452253.9884 | -24147.1950817 |  -24147.1942363 |  -24147.1949723 |  -24147.1949748 |  -24147.1949713 | -24147.1950316 |
| 2452254.90904 | -24513.5450629 |  -24513.5440556 |  -24513.5449252 |  -24513.5449277 |  -24513.5449238 |  -24513.544985 |
| 2452255.82968 | -24806.1791006 |   -24806.178441 |  -24806.1789423 |  -24806.1789447 |  -24806.1789405 | -24806.1790026 |
| 2452256.75032 | -25005.8802104 |   -25005.879284 |  -25005.8800388 |  -25005.8800412 |  -25005.8800367 | -25005.8800996 |
| 2452257.67096 | -25113.1735357 |  -25113.1729361 |  -25113.1733636 |  -25113.1733659 |  -25113.1733612 | -25113.1734249 |
|  2452258.5916 | -25148.1772731 |  -25148.1769464 |  -25148.1771108 |   -25148.177113 |   -25148.177108 | -25148.1771724 |
| 2452259.51224 | -25145.9783135 |  -25145.9778818 |  -25145.9781672 |  -25145.9781694 |   -25145.978164 |  -25145.978229 |
| 2452260.43289 | -25148.5899974 |  -25148.5897726 |    -25148.58989 |  -25148.5898921 |  -25148.5898865 | -25148.5899521 |
| 2452261.35353 | -25195.3308344 |  -25195.3302858 |  -25195.3307503 |  -25195.3307523 |  -25195.3307464 | -25195.3308124 |
| 2452262.27417 | -25313.8235516 |  -25313.8234077 |  -25313.8234877 |  -25313.8234897 |  -25313.8234835 | -25313.8235499 |
| 2452263.19481 | -25513.6722912 |  -25513.6716227 |  -25513.6722482 |  -25513.6722501 |  -25513.6722436 | -25513.6723104 |
| 2452264.11545 | -25784.2627963 |  -25784.2621008 |  -25784.2627397 |  -25784.2627416 |  -25784.2627348 | -25784.2628018 |
| 2452265.03609 | -26097.1877888 |  -26097.1871952 |  -26097.1876975 |  -26097.1876993 |  -26097.1876923 | -26097.1877595 |
| 2452265.95673 | -26412.7428006 |  -26412.7418203 |  -26412.7426728 |  -26412.7426745 |  -26412.7426672 | -26412.7427346 |
| 2452266.87737 |   -26689.00683 |  -26689.0058707 |  -26689.0066821 |  -26689.0066838 |  -26689.0066762 | -26689.0067437 |
| 2452267.79801 |  -26891.431947 |  -26891.4312665 |  -26891.4317824 |   -26891.431784 |  -26891.4317762 | -26891.4318439 |
| 2452268.71865 |  -27000.749567 |  -27000.7488086 |  -27000.7493919 |  -27000.7493934 |  -27000.7493853 |  -27000.749453 |
| 2452269.63929 | -27017.3859619 |  -27017.3856921 |  -27017.3857847 |  -27017.3857862 |  -27017.3857779 | -27017.3858456 |
| 2452270.55993 | -26961.3772269 |  -26961.3766244 |  -26961.3770603 |  -26961.3770617 |   -26961.377053 | -26961.3771208 |
| 2452271.48057 | -26867.8023145 |  -26867.8020237 |  -26867.8021476 |  -26867.8021489 |    -26867.80214 | -26867.8022078 |
| 2452272.40122 | -26778.7764768 |  -26778.7763809 |  -26778.7763479 |  -26778.7763492 |    -26778.77634 | -26778.7764078 |
| 2452273.32186 | -26733.8339209 |  -26733.8336421 |  -26733.8338282 |  -26733.8338295 |    -26733.83382 | -26733.8338879 |
|  2452274.2425 | -26760.8960392 |  -26760.8955745 |   -26760.895975 |  -26760.8959762 |  -26760.8959665 | -26760.8960345 |
| 2452275.16314 | -26869.8895535 |  -26869.8893407 |  -26869.8894946 |  -26869.8894957 |  -26869.8894857 | -26869.8895539 |
| 2452276.08378 | -27050.4737497 |  -27050.4731591 |   -27050.473699 |  -27050.4737001 |  -27050.4736898 | -27050.4737582 |
| 2452277.00442 | -27274.3978353 |  -27274.3970079 |  -27274.3977341 |  -27274.3977351 |  -27274.3977246 | -27274.3977933 |
| 2452277.92506 | -27501.9498893 |  -27501.9490289 |  -27501.9497617 |  -27501.9497626 |  -27501.9497518 | -27501.9498208 |
|  2452278.8457 | -27691.0236053 |   -27691.022472 |  -27691.0234608 |  -27691.0234616 |  -27691.0234506 | -27691.0235199 |
| 2452279.76634 | -27806.7285194 |  -27806.7274582 |   -27806.728358 |  -27806.7283587 |  -27806.7283474 | -27806.7284171 |
| 2452280.68698 | -27829.3465593 |  -27829.3456509 |   -27829.346381 |  -27829.3463817 |  -27829.3463702 | -27829.3464402 |
| 2452281.60762 | -27758.8164323 |  -27758.8162164 |  -27758.8162503 |  -27758.8162509 |  -27758.8162391 | -27758.8163095 |
| 2452282.52826 | -27614.7225634 |  -27614.7224345 |  -27614.7223906 |  -27614.7223911 |  -27614.7223791 | -27614.7224499 |
|  2452283.4489 | -27431.7933876 |  -27431.7931598 |  -27431.7932312 |  -27431.7932316 |  -27431.7932193 | -27431.7932904 |
| 2452284.36955 | -27251.9402174 |  -27251.9399026 |  -27251.9400972 |  -27251.9400976 |  -27251.9400851 | -27251.9401564 |
| 2452285.29019 | -27114.6581787 |  -27114.6580259 |  -27114.6580905 |  -27114.6580907 |   -27114.658078 | -27114.6581495 |
| 2452286.21083 | -27047.9840693 |    -27047.98448 |  -27047.9840045 |  -27047.9840047 |  -27047.9839918 | -27047.9840634 |
| 2452287.13147 | -27062.0784459 |  -27062.0778493 |  -27062.0783875 |  -27062.0783876 |  -27062.0783745 | -27062.0784462 |
| 2452288.05211 | -27146.8987111 |  -27146.8981325 |  -27146.8986435 |  -27146.8986435 |  -27146.8986301 | -27146.8987018 |
| 2452288.97275 | -27274.4948541 |  -27274.4943355 |  -27274.4947472 |  -27274.4947472 |  -27274.4947336 | -27274.4948051 |
| 2452289.89339 | -27405.4025556 |  -27405.4015393 |  -27405.4024261 |   -27405.402426 |  -27405.4024122 | -27405.4024836 |
| 2452290.81403 | -27497.6721207 |  -27497.6711644 |  -27497.6719782 |   -27497.671978 |  -27497.6719641 | -27497.6720352 |
| 2452291.73467 |  -27516.468802 |  -27516.4679776 |  -27516.4686435 |  -27516.4686432 |  -27516.4686291 | -27516.4686999 |
| 2452292.65531 | -27442.0496983 |  -27442.0489878 |  -27442.0495243 |   -27442.049524 |  -27442.0495097 | -27442.0495802 |
| 2452293.57595 | -27274.2934026 |  -27274.2932437 |  -27274.2932279 |  -27274.2932275 |   -27274.293213 | -27274.2932831 |
| 2452294.49659 | -27032.7466799 |  -27032.7462542 |  -27032.7465282 |  -27032.7465278 |  -27032.7465131 | -27032.7465828 |
| 2452295.41723 |  -26752.177307 |  -26752.1771062 |  -26752.1771733 |  -26752.1771728 |  -26752.1771579 | -26752.1772271 |
| 2452296.33788 | -26474.6494186 |  -26474.6494156 |  -26474.6493125 |   -26474.649312 |  -26474.6492969 | -26474.6493657 |
| 2452297.25852 | -26239.9330653 |  -26239.9329094 |  -26239.9329881 |  -26239.9329875 |  -26239.9329723 | -26239.9330405 |
| 2452298.17916 | -26076.4398573 |  -26076.4394616 |  -26076.4398031 |  -26076.4398025 |  -26076.4397871 | -26076.4398548 |
|  2452299.0998 | -25994.7562607 |  -25994.7557631 |  -25994.7562138 |  -25994.7562131 |  -25994.7561975 | -25994.7562647 |
| 2452300.02044 | -25985.2515297 |  -25985.2510201 |  -25985.2514684 |  -25985.2514677 |  -25985.2514519 | -25985.2515186 |
| 2452300.94108 | -26020.3051256 |  -26020.3043401 |  -26020.3050356 |  -26020.3050347 |  -26020.3050189 | -26020.3050851 |
| 2452301.86172 | -26060.6420419 |  -26060.6413704 |  -26060.6419314 |  -26060.6419305 |  -26060.6419145 | -26060.6419803 |
| 2452302.78236 | -26064.3258587 |  -26064.3247614 |  -26064.3257355 |  -26064.3257345 |  -26064.3257183 | -26064.3257837 |
|   2452303.703 | -25996.3535669 |  -25996.3525236 |  -25996.3534224 |  -25996.3534214 |   -25996.353405 | -25996.3534702 |
| 2452304.62364 | -25836.6604981 |  -25836.6593859 |  -25836.6603367 |  -25836.6603356 |  -25836.6603191 |  -25836.660384 |
| 2452305.54428 | -25584.7085189 |   -25584.708273 |  -25584.7083519 |  -25584.7083507 |   -25584.708334 | -25584.7083987 |
| 2452306.46492 | -25259.6103756 |  -25259.6100878 |  -25259.6102181 |  -25259.6102168 |     -25259.6102 | -25259.6102645 |
| 2452307.38556 | -24895.7611312 |  -24895.7610053 |  -24895.7609971 |  -24895.7609958 |  -24895.7609788 | -24895.7610432 |
| 2452308.30621 | -24534.9730256 |  -24534.9728427 |  -24534.9729255 |  -24534.9729241 |   -24534.972907 | -24534.9729713 |
| 2452309.22685 | -24216.9102229 |  -24216.9102949 |  -24216.9101565 |   -24216.910155 |  -24216.9101378 | -24216.9102019 |
| 2452310.14749 | -23970.0107778 |  -23970.0111046 |  -23970.0107365 |  -23970.0107349 |  -23970.0107176 | -23970.0107816 |
| 2452311.06813 | -23804.9738036 |  -23804.9734228 |   -23804.973767 |  -23804.9737654 |  -23804.9737479 | -23804.9738117 |
| 2452311.98877 | -23712.3037847 |  -23712.3034909 |  -23712.3037251 |  -23712.3037234 |  -23712.3037058 | -23712.3037693 |
| 2452312.90941 | -23664.4758043 |  -23664.4754565 |  -23664.4757175 |  -23664.4757157 |   -23664.475698 | -23664.4757612 |
| 2452313.83005 | -23622.2279389 |  -23622.2270965 |  -23622.2278421 |  -23622.2278402 |  -23622.2278224 | -23622.2278852 |
| 2452314.75069 | -23543.5424497 |  -23543.5415713 |  -23543.5423367 |  -23543.5423348 |  -23543.5423169 | -23543.5423792 |
| 2452315.67133 | -23393.2623185 |  -23393.2614521 |  -23393.2621829 |   -23393.262181 |   -23393.262163 | -23393.2622248 |
| 2452316.59197 | -23151.1440235 |  -23151.1434359 |  -23151.1438705 |  -23151.1438685 |  -23151.1438504 | -23151.1439116 |
| 2452317.51261 | -22816.5049313 |  -22816.5046345 |  -22816.5047778 |  -22816.5047757 |  -22816.5047576 | -22816.5048182 |
| 2452318.43325 | -22408.4022849 |  -22408.4019311 |  -22408.4021468 |  -22408.4021447 |  -22408.4021265 | -22408.4021863 |
| 2452319.35389 | -21961.3023028 |  -21961.3022188 |  -21961.3021956 |  -21961.3021934 |  -21961.3021752 | -21961.3022342 |
| 2452320.27454 | -21517.2290673 |  -21517.2291452 |  -21517.2289955 |  -21517.2289932 |  -21517.2289749 | -21517.2290332 |
| 2452321.19518 | -21116.1876545 |  -21116.1878733 |   -21116.187614 |  -21116.1876117 |  -21116.1875934 | -21116.1876507 |
| 2452322.11582 | -20787.0505903 |  -20787.0507492 |  -20787.0505653 |  -20787.0505629 |  -20787.0505445 |  -20787.050601 |
| 2452323.03646 |  -20540.990822 |  -20540.9904502 |  -20540.9907932 |  -20540.9907908 |  -20540.9907724 |  -20540.990828 |
|  2452323.9571 | -20368.9623308 |  -20368.9619621 |  -20368.9622772 |  -20368.9622748 |  -20368.9622562 | -20368.9623109 |
| 2452324.87774 |  -20243.804196 |  -20243.8035904 |  -20243.8041136 |   -20243.804111 |  -20243.8040925 | -20243.8041463 |
| 2452325.79838 |  -20126.486941 |  -20126.4863744 |  -20126.4868646 |   -20126.486862 |  -20126.4868435 | -20126.4868963 |
| 2452326.71902 | -19975.0729677 |  -19975.0719844 |  -19975.0728744 |  -19975.0728718 |  -19975.0728533 | -19975.0729051 |
