JD,Tempo,BCPy 
2456285.4743141225,-26413.403666141374,-26413.404101880093
2456286.3949548886,-26361.19167075364,-26361.192269335585
2456287.315595655,-26360.267326663736,-26360.267707348223
2456288.2362364205,-26435.032034133783,-26435.03246529874
2456289.1568771866,-26591.039436456525,-26591.04007198726
2456290.0775179523,-26813.72753169613,-26813.728202253515
2456290.9981587185,-27071.747589127295,-27071.74818796082
2456291.9187994846,-27324.129284914998,-27324.13020275285
2456292.8394402503,-27529.645076293193,-27529.64593399705
2456293.7600810165,-27656.227306238885,-27656.228383249003
2456294.680721782,-27688.29417780564,-27688.29504955588
2456295.6013625483,-27630.299335799315,-27630.299939004213
2456296.5220033145,-27505.701489093688,-27505.70200838239
2456297.44264408,-27351.585045687327,-27351.58550244083
2456298.3632848463,-27210.161347276455,-27210.161977535234
2456299.2839256125,-27119.09676797287,-27119.097271971765
2456300.204566378,-27102.875822499747,-27102.87625343691
2456301.1252071443,-27167.18128375528,-27167.18183176308
2456302.04584791,-27297.57528186878,-27297.576020915294
2456302.966488676,-27462.78553019381,-27462.786566389914
2456303.8871294423,-27621.847134136766,-27621.84784272637
2456304.807770208,-27733.46081059641,-27733.46163896662
2456305.728410974,-27765.435016314397,-27765.435992973285
2456306.64905174,-27702.0431695767,-27702.04396643669
2456307.569692506,-27547.621432520733,-27547.622083315582
2456308.490333272,-27325.587685285427,-27325.588372294038
2456309.410974038,-27073.10505537297,-27073.105452129163
2456310.331614804,-26832.607126624538,-26832.607535804527
2456311.2522555697,-26642.125471330506,-26642.125797834928
2456312.172896336,-26526.62091147339,-26526.621223545797
2456313.093537102,-26492.30387866085,-26492.304412224315
2456314.0141778677,-26525.239290949372,-26525.239913039448
2456314.934818634,-26594.553285869195,-26594.553858559306
2456315.8554593995,-26659.51108651956,-26659.51167671686
2456316.7761001657,-26678.847385278477,-26678.847997497185
2456317.696740932,-26620.21540635286,-26620.216206620917
2456318.6173816975,-26467.59662713516,-26467.59725832369
2456319.5380224637,-26224.973532608383,-26224.974030438494
2456320.45866323,-25915.43087952798,-25915.431110662295
2456321.3793039955,-25575.88532702264,-25575.885610834262
2456322.2999447617,-25248.652835362653,-25248.65336338464
2456323.2205855274,-24971.77796984352,-24971.778267466776
2456324.1412262935,-24770.3350718599,-24770.335349570407
2456325.0618670597,-24650.69534272091,-24650.695548434942
2456325.9825078254,-24599.062861144106,-24599.063453749608
2456326.9031485915,-24584.621777498283,-24584.6228144087
2456327.823789357,-24566.571201651914,-24566.571846642564
2456328.7444301234,-24503.440923833823,-24503.441756831537
2456329.6650708895,-24362.569790889836,-24362.570559834832
2456330.585711655,-24127.56747460806,-24127.568202977756
2456331.5063524214,-23802.067042867944,-23802.067737931928
2456332.426993187,-23408.90446965366,-23408.904925898365
2456333.347633953,-22984.912340296978,-22984.91265337749
2456334.2682747194,-22572.51874644125,-22572.518877990613
2456335.188915485,-22210.068306659414,-22210.0684825291
2456336.109556251,-21923.082053108552,-21923.082113314103
2456337.030197017,-21718.450766400514,-21718.451084557797
2456337.950837783,-21582.894971724418,-21582.895418667173
2456338.871478549,-21486.035922848645,-21486.03637597179
2456339.792119315,-21387.37856291771,-21387.37918993335
2456340.712760081,-21245.60726714348,-21245.608011223587
2456341.633400847,-21028.066527463772,-21028.06722356123
2456342.554041613,-20718.26022790203,-20718.260876650947
2456343.474682379,-20319.65544425163,-20319.655910229045
2456344.3953231447,-19854.919430299313,-19854.919835319757
2456345.315963911,-19360.766710108965,-19360.767126749983
2456346.236604677,-18879.591912489774,-18879.592248139412
2456347.1572454427,-18449.80151519046,-18449.801652470112
2456348.077886209,-18097.05426902746,-18097.05441345817
2456348.9985269746,-17828.413440203338,-17828.413533393912
2456349.9191677407,-17630.744317689325,-17630.744861100997
2456350.839808507,-17473.72912104807,-17473.7298742192
2456351.7604492726,-17316.803400463832,-17316.804008434636
2456352.6810900387,-17118.434328514726,-17118.435031858862
2456353.6017308044,-16845.620298737507,-16845.621108665444
2456354.5223715706,-16481.43680972069,-16481.43749178158
2456355.4430123367,-16028.907010581697,-16028.907555911515
2456356.3636531024,-15510.313947088938,-15510.314275232728
2456357.2842938686,-14962.110652332733,-14962.110936295952
2456358.2049346347,-14426.595938454768,-14426.59598012591
2456359.1255754004,-13942.256282821187,-13942.256355244426
2456360.0462161666,-13534.98749113874,-13534.98751624181
2456360.9668569323,-13212.197003343468,-13212.19707246063
2456361.8874976984,-12961.139080127085,-12961.139336376204
2456362.8081384646,-12751.860254843055,-12751.860666816192
2456363.7287792303,-12544.080862523182,-12544.081572022778
2456364.6494199964,-12296.44134679254,-12296.442025746428
2456365.570060762,-11975.995895562237,-11975.996413835428
2456366.4907015283,-11565.78617883983,-11565.786734957492
2456367.4113422944,-11068.761710719202,-11068.762170802309
2456368.33198306,-10507.147901868717,-10507.147879286293
2456369.2526238263,-9917.406122606948,-9917.406238821573
2456370.173264592,-9341.941542445913,-9341.941618275063
2456371.093905358,-8819.444470641869,-8819.44455928695
2456372.0145461243,-8376.082618665123,-8376.082509161975
2456372.93518689,-8019.550750541391,-8019.550861817058
2456373.855827656,-7737.343923262573,-7737.344086298888
2456374.776468422,-7499.6415711766895,-7499.641874734301
2456375.697109188,-7266.1493994436,-7266.1499362236655
2456376.617749954,-6995.330650362297,-6995.331204461816
2456377.53839072,-6653.916287607372,-6653.916976889378
2456378.459031486,-6224.522893468489,-6224.5236329865675
2456379.379672252,-5709.634182505837,-5709.6348370805035
2456380.300313018,-5131.040011915174,-5131.040259764157
2456381.220953784,-4524.860321382581,-4524.860500276096
2456382.1415945496,-3933.2963106254265,-3933.296324978869
2456383.062235316,-3394.9885593270346,-3394.988501945823
2456383.982876082,-2936.1919825878967,-2936.191881144128
2456384.9035168476,-2564.7816935806095,-2564.7817563440203
2456385.824157614,-2268.46371924562,-2268.4638389587612
2456386.7447983795,-2017.5982837727445,-2017.5987046001783
2456387.6654391456,-1771.9955999726992,-1771.9963524888772
2456388.586079912,-1490.1277780053879,-1490.1284109740259
2456389.5067206775,-1138.6512441465677,-1138.6519365865195
2456390.4273614436,-700.0658385048322,-700.0664550408006
2456391.3480022093,-176.75236288538835,-176.75283677690402
2456392.2686429755,409.5306748133388,409.53051091037435
2456393.1892837416,1022.580139500247,1022.5799888811116
2456394.1099245073,1619.980875576544,1619.980942289529
2456395.0305652735,2162.761944061888,2162.761917295628
2456395.951206039,2624.26269074313,2624.2626877268935
2456396.8718468053,2996.189474188758,2996.189364474027
2456397.7924875715,3290.4728500469632,3290.472861253989
2456398.713128337,3536.506539468026,3536.5061708173935
2456399.6337691033,3774.3927812497213,3774.3922558702907
2456400.5544098695,4045.746590916289,4045.7460206247974
2456401.475050635,4384.153741520864,4384.15304252323
2456402.3956914013,4807.467029829427,4807.466754070449
2456403.316332167,5313.705885961972,5313.705181071434
2456404.236972933,5881.486299760684,5881.486001061624
2456405.1576136993,6474.901439008251,6474.901225659532
2456406.078254465,7051.717585499386,7051.717494923556
2456406.998895231,7573.02687059106,7573.026874993829
2456407.919535997,8012.140477566622,8012.140350340005
2456408.840176763,8360.688320915693,8360.688473842501
2456409.760817529,8630.532549643396,8630.532364937484
2456410.681458295,8851.04789904365,8851.047392284043
2456411.602099061,9062.402037618187,9062.401377303291
2456412.5227398267,9306.365492232984,9306.364979369471
2456413.443380593,9616.75567058385,9616.754970008415
2456414.364021359,10011.694199329704,10011.693650169847
2456415.2846621247,10489.45190854997,10489.451371464416
2456416.205302891,11028.821132006478,11028.820934145306
2456417.125943657,11593.938300531529,11593.938144789152
2456418.0465844227,12142.447593449617,12142.447637512854
2456418.967225189,12635.148955394372,12635.14901729653
2456419.8878659545,13044.919787949968,13044.920031660462
2456420.8085067207,13362.87848772248,13362.878422520334
2456421.729147487,13600.374957337834,13600.374929651563
2456422.6497882525,13786.362678717576,13786.362482844967
2456423.5704290187,13960.743851143961,13960.74341376656
2456424.4910697844,14165.216103948878,14165.215529740963
2456425.4117105505,14433.710268306697,14433.70967920495
2456426.3323513167,14784.605693458703,14784.605038855292
2456427.2529920824,15216.502291665473,15216.50159503822
2456428.1736328485,15708.516664203098,15708.5163475892
2456429.094273614,16225.036009301228,16225.035755588366
2456430.0149143804,16723.838600452895,16723.838298021477
2456430.9355551465,17165.730713908448,17165.73081367035
2456431.856195912,17523.496575756104,17523.49638336958
2456432.7768366784,17788.108964411324,17788.109030970933
2456433.697477444,17970.79529929338,17970.795150401238
2456434.61811821,18100.471015662984,18100.47042964427
2456435.5387589764,18217.137762954484,18217.137116748538
2456436.459399742,18362.749067346063,18362.748401614648
2456437.380040508,18571.625673080893,18571.62496329051
2456438.3006812744,18862.612618010746,18862.612048144325
2456439.22132204,19234.770352572243,19234.769477700356
2456440.141962806,19667.58225312838,19667.58197221034
2456441.062603572,20125.64443727693,20125.644105423202
2456441.983244338,20566.7491038706,20566.74906783067
2456442.903885104,20951.52981272883,20951.52976871563
2456443.82452587,21252.44518535121,21252.44523165128
2456444.745166636,21460.056367120826,21460.05645803137
2456445.6658074018,21585.157769222304,21585.157752719842
2456446.586448168,21656.27864626366,21656.278434855103
2456447.507088934,21713.128979596855,21713.128548009143
2456448.4277296998,21797.489324145583,21797.488784845613
2456449.348370466,21943.629126665524,21943.628510212035
2456450.2690112316,22170.44366422855,22170.443152766675
2456451.1896519978,22477.109493892367,22477.108463978595
2456452.110292764,22843.245531188135,22843.245139587903
2456453.0309335296,23233.55654749419,23233.556125903015
2456453.9515742958,23605.876346860558,23605.87643618444
2456454.872215062,23920.795286015556,23920.79528660491
2456455.7928558276,24150.6511940816,24150.650963369117
2456456.7134965938,24285.842303224246,24285.84234394903
2456457.6341373594,24337.014657340656,24337.01447947475
2456458.5547781256,24332.61954101637,24332.61895998197
2456459.4754188918,24312.407890251037,24312.40725407187
2456460.3960596574,24318.34553770324,24318.34489422059
2456461.3167004236,24385.024806605932,24385.024075834885
2456462.2373411893,24531.767497754754,24531.766664140367
2456463.1579819554,24758.223114793294,24758.2221882381
2456464.0786227216,25044.465799106427,25044.465419577038
2456464.9992634873,25355.568608113357,25355.568272885557
2456465.9199042534,25649.597391222454,25649.59745389705
2456466.840545019,25887.20752115241,25887.207469188226
2456467.7611857853,26040.636567433896,26040.63666934335
2456468.6818265514,26100.05276445662,26100.05283733553
2456469.602467317,26075.800591886327,26075.800318375612
2456470.5231080833,25996.034800594567,25996.03467885719
2456471.443748849,25900.283017174872,25900.282550874283
2456472.364389615,25830.396220797247,25830.39565586187
2456473.2850303813,25820.96659379218,25820.96609789637
2456474.205671147,25891.396305317474,25891.39570763448
2456475.126311913,26041.436143898627,26041.435118453202
2456476.0469526793,26251.215553635255,26251.2151168513
2456476.967593445,26485.765318212052,26485.764948784592
2456477.888234211,26702.985546776992,26702.985634913945
2456478.808874977,26863.256087790236,26863.255932243053
2456479.729515743,26938.475091757362,26938.474968999235
2456480.650156509,26918.47429402151,26918.474273635093
2456481.570797275,26813.333448514244,26813.333205254545
2456482.491438041,26651.068861950014,26651.068364559793
2456483.4120788067,26471.2257677334,26471.225082132572
2456484.332719573,26315.836552448676,26315.835914332012
2456485.253360339,26219.813978493366,26219.8132197059
2456486.1740011047,26202.973188129938,26202.97230136388
2456487.094641871,26265.509771953828,26265.50885318264
2456488.0152826365,26387.965391692323,26387.965014411435
2456488.9359234027,26535.692670225486,26535.69211827486
2456489.856564169,26666.790044401874,26666.790087121986
2456490.7772049345,26741.7083295523,26741.708176918717
2456491.6978457007,26732.31120604554,26732.31123373396
