|            JD |           Tempo |              BC |            432s |             430 |             423 |             405 |
| 2451772.49328 |   21809.5859918 |   21809.5855969 |    21809.585574 |   21809.5855725 |   21809.5855527 |   21809.5856184 |
| 2451773.41392 |   21407.9269616 |   21407.9263678 |   21407.9263279 |   21407.9263262 |   21407.9263064 |   21407.9263718 |
| 2451774.33456 |   20974.2674158 |   20974.2669991 |   20974.2669665 |   20974.2669648 |   20974.2669449 |   20974.2670099 |
|  2451775.2552 |   20550.8057662 |   20550.8050981 |   20550.8050832 |   20550.8050815 |   20550.8050615 |   20550.8051261 |
| 2451776.17584 |   20176.2524201 |   20176.2518212 |   20176.2518084 |   20176.2518066 |   20176.2517866 |   20176.2518509 |
| 2451777.09648 |   19876.9780994 |    19876.977326 |   19876.9773068 |   19876.9773048 |   19876.9772847 |   19876.9773486 |
| 2451778.01712 |   19660.9761554 |   19660.9752257 |   19660.9751991 |   19660.9751971 |   19660.9751769 |   19660.9752406 |
| 2451778.93776 |   19516.0271376 |   19516.0264361 |   19516.0264044 |   19516.0264022 |    19516.026382 |   19516.0264453 |
| 2451779.85841 |    19412.483922 |   19412.4833269 |    19412.483295 |   19412.4832929 |   19412.4832727 |   19412.4833354 |
| 2451780.77905 |   19310.0398896 |   19310.0395357 |   19310.0395087 |   19310.0395065 |   19310.0394862 |   19310.0395486 |
| 2451781.69969 |   19166.9403093 |   19166.9401016 |   19166.9400819 |   19166.9400797 |   19166.9400594 |   19166.9401212 |
| 2451782.62033 |    18949.529077 |   18949.5286802 |   18949.5286671 |   18949.5286647 |   18949.5286444 |   18949.5287055 |
| 2451783.54097 |   18639.9507096 |   18639.9505555 |    18639.950543 |   18639.9505406 |   18639.9505202 |   18639.9505806 |
| 2451784.46161 |   18240.2507242 |   18240.2501611 |   18240.2501264 |   18240.2501239 |   18240.2501036 |   18240.2501632 |
| 2451785.38225 |   17771.9249774 |   17771.9243647 |   17771.9243096 |    17771.924307 |   17771.9242867 |   17771.9243454 |
| 2451786.30289 |   17271.0321552 |   17271.0315605 |   17271.0315187 |   17271.0315161 |   17271.0314958 |   17271.0315536 |
| 2451787.22353 |   16779.9745553 |    16779.973629 |   16779.9736125 |   16779.9736098 |   16779.9735894 |   16779.9736463 |
| 2451788.14417 |   16337.8313027 |   16337.8305388 |   16337.8305286 |   16337.8305259 |   16337.8305056 |   16337.8305613 |
| 2451789.06481 |   15971.4594007 |   15971.4586758 |   15971.4586615 |   15971.4586588 |   15971.4586385 |    15971.458693 |
| 2451789.98545 |   15689.3888861 |   15689.3882015 |   15689.3881802 |   15689.3881775 |   15689.3881573 |   15689.3882106 |
| 2451790.90609 |   15479.9136937 |   15479.9129923 |   15479.9129656 |   15479.9129628 |   15479.9129426 |   15479.9129949 |
| 2451791.82674 |   15313.8079204 |     15313.80712 |   15313.8070952 |   15313.8070924 |   15313.8070722 |   15313.8071233 |
| 2451792.74738 |   15151.0448359 |   15151.0443663 |   15151.0443501 |   15151.0443472 |   15151.0443271 |    15151.044377 |
| 2451793.66802 |   14949.9834748 |   14949.9831101 |   14949.9831023 |   14949.9830993 |   14949.9830792 |   14949.9831281 |
| 2451794.58866 |   14676.9169928 |   14676.9164379 |   14676.9164354 |   14676.9164324 |   14676.9164124 |   14676.9164602 |
|  2451795.5093 |    14313.804992 |   14313.8045253 |   14313.8045198 |   14313.8045167 |   14313.8044967 |   14313.8045434 |
| 2451796.42994 |   13862.4228194 |   13862.4221675 |   13862.4221467 |   13862.4221436 |   13862.4221237 |   13862.4221694 |
| 2451797.35058 |   13343.9745526 |   13343.9737756 |   13343.9737406 |   13343.9737374 |   13343.9737176 |   13343.9737624 |
| 2451798.27122 |   12794.2647588 |   12794.2641629 |   12794.2641471 |   12794.2641439 |   12794.2641241 |    12794.264168 |
| 2451799.19186 |   12255.5298332 |   12255.5291202 |   12255.5291266 |   12255.5291234 |   12255.5291036 |   12255.5291467 |
|  2451800.1125 |   11766.7941409 |   11766.7933299 |   11766.7933326 |   11766.7933293 |   11766.7933096 |   11766.7933518 |
| 2451801.03314 |   11354.9606133 |   11354.9597448 |   11354.9597378 |   11354.9597344 |   11354.9597149 |   11354.9597563 |
| 2451801.95378 |   11028.6683158 |   11028.6674858 |    11028.667474 |   11028.6674707 |   11028.6674511 |   11028.6674916 |
| 2451802.87442 |   10776.3231497 |   10776.3225032 |   10776.3224908 |   10776.3224873 |   10776.3224679 |   10776.3225076 |
| 2451803.79507 |   10568.7521821 |   10568.7514916 |   10568.7514825 |    10568.751479 |   10568.7514596 |   10568.7514986 |
| 2451804.71571 |   10365.8733232 |   10365.8727347 |   10365.8727314 |   10365.8727278 |   10365.8727085 |   10365.8727467 |
| 2451805.63635 |   10125.8598741 |    10125.859402 |   10125.8594044 |   10125.8594009 |   10125.8593817 |   10125.8594191 |
| 2451806.55699 |   9814.70151353 |   9814.70119149 |   9814.70119562 |   9814.70119202 |   9814.70117298 |   9814.70120959 |
| 2451807.47763 |   9413.97989233 |   9413.97950248 |   9413.97949636 |    9413.9794927 |   9413.97947373 |   9413.97950947 |
| 2451808.39827 |   8925.08078614 |   8925.08004675 |     8925.080018 |   8925.08001427 |   8925.07999536 |   8925.08003024 |
| 2451809.31891 |   8368.88232932 |   8368.88151283 |   8368.88146723 |    8368.8814635 |   8368.88144473 |   8368.88147861 |
| 2451810.23955 |    7780.9937711 |   7780.99307775 |   7780.99305571 |   7780.99305185 |   7780.99303321 |    7780.9930661 |
| 2451811.16019 |   7203.63151967 |   7203.63061096 |   7203.63061462 |   7203.63061076 |   7203.63059225 |   7203.63062394 |
| 2451812.08083 |   6675.98988937 |   6675.98903372 |   6675.98903704 |   6675.98903325 |   6675.98901488 |   6675.98904536 |
| 2451813.00147 |   6225.31202516 |   6225.31099578 |   6225.31099345 |   6225.31098959 |   6225.31097135 |   6225.31100057 |
| 2451813.92211 |   5860.69292571 |   5860.69213205 |   5860.69212885 |   5860.69212499 |   5860.69210688 |   5860.69213478 |
| 2451814.84275 |   5571.03843834 |   5571.03755275 |   5571.03755295 |   5571.03754902 |   5571.03753112 |   5571.03755755 |
|  2451815.7634 |   5327.63666888 |    5327.6359421 |    5327.6359473 |    5327.6359433 |   5327.63592559 |   5327.63595062 |
| 2451816.68404 |   5090.76335986 |   5090.76280417 |   5090.76281468 |   5090.76281076 |   5090.76279318 |   5090.76281675 |
| 2451817.60468 |   4818.80408035 |   4818.80355618 |   4818.80357123 |   4818.80356723 |   4818.80354979 |   4818.80357189 |
| 2451818.52532 |   4477.81089302 |   4477.81049262 |   4477.81050673 |   4477.81050287 |   4477.81048556 |    4477.8105062 |
| 2451819.44596 |   4049.30816129 |   4049.30765104 |   4049.30764985 |   4049.30764585 |   4049.30762881 |   4049.30764798 |
|  2451820.3666 |   3534.55832919 |   3534.55765335 |   3534.55762665 |   3534.55762266 |   3534.55760582 |   3534.55762359 |
| 2451821.28724 |   2954.31445466 |   2954.31363907 |   2954.31359827 |   2954.31359427 |   2954.31357756 |   2954.31359394 |
| 2451822.20788 |   2344.11289241 |   2344.11208491 |   2344.11207293 |   2344.11206893 |   2344.11205243 |   2344.11206747 |
| 2451823.12852 |   1746.18314257 |   1746.18233873 |    1746.1823547 |   1746.18235064 |   1746.18233433 |   1746.18234811 |
| 2451824.04916 |   1199.82330461 |   1199.82258357 |   1199.82259735 |   1199.82259322 |   1199.82257711 |   1199.82258963 |
|  2451824.9698 |   732.443663803 |   732.442614816 |   732.442620874 |   732.442616813 |   732.442600903 |    732.44261222 |
| 2451825.89044 |   353.322167153 |   353.321313692 |   353.321317552 |   353.321313558 |   353.321297715 |   353.321307967 |
| 2451826.81108 |   51.5066227071 |     51.50588432 |   51.5058938391 |    51.505889712 |   51.5058741352 |   51.5058831884 |
| 2451827.73173 |  -201.666486197 |  -201.666988247 |  -201.666970141 |  -201.666974268 |  -201.666989645 |  -201.666981657 |
| 2451828.65237 |  -446.004009849 |  -446.004561665 |  -446.004537069 |  -446.004541196 |  -446.004556373 |  -446.004549384 |
| 2451829.57301 |  -723.346653532 |  -723.347099972 |  -723.347073545 |  -723.347077672 |   -723.34709265 |  -723.347086692 |
| 2451830.49365 |  -1067.99443684 |   -1067.9950158 |  -1067.99498405 |  -1067.99498821 |  -1067.99500299 |  -1067.99499796 |
| 2451831.41429 |  -1498.86126294 |  -1498.86160847 |  -1498.86160784 |  -1498.86161203 |  -1498.86162658 |  -1498.86162255 |
| 2451832.33493 |  -2015.14395487 |  -2015.14448389 |   -2015.1445192 |   -2015.1445234 |  -2015.14453774 |  -2015.14453461 |
| 2451833.25557 |  -2596.50289245 |  -2596.50377759 |  -2596.50383254 |  -2596.50383673 |  -2596.50385085 |  -2596.50384872 |
| 2451834.17621 |  -3207.70510496 |  -3207.70590843 |  -3207.70593423 |  -3207.70593845 |  -3207.70595233 |  -3207.70595117 |
| 2451835.09685 |  -3806.66967242 |   -3806.6705936 |  -3806.67058771 |  -3806.67059197 |  -3806.67060562 |  -3806.67060549 |
| 2451836.01749 |  -4354.08016902 |  -4354.08106626 |  -4354.08105531 |  -4354.08105954 |  -4354.08107299 |  -4354.08107388 |
| 2451836.93813 |  -4822.35894437 |  -4822.35985636 |  -4822.35984621 |  -4822.35985044 |  -4822.35986365 |  -4822.35986568 |
| 2451837.85877 |  -5201.95640652 |  -5201.95721315 |  -5201.95720047 |   -5201.9572047 |  -5201.95721768 |  -5201.95722091 |
| 2451838.77941 |  -5503.51272942 |  -5503.51352036 |  -5503.51350069 |  -5503.51350492 |  -5503.51351763 |  -5503.51352213 |
| 2451839.70006 |  -5755.40006145 |  -5755.40058273 |  -5755.40055484 |  -5755.40055907 |  -5755.40057151 |  -5755.40057734 |
|  2451840.6207 |  -5997.20320561 |  -5997.20376065 |  -5997.20372667 |  -5997.20373086 |  -5997.20374308 |  -5997.20375027 |
| 2451841.54134 |  -6270.63504769 |  -6270.63557558 |   -6270.6355408 |  -6270.63554499 |  -6270.63555691 |  -6270.63556556 |
| 2451842.46198 |  -6609.95848696 |   -6609.9592102 |  -6609.95917043 |  -6609.95917462 |  -6609.95918627 |  -6609.95919642 |
| 2451843.38262 |   -7034.1118387 |  -7034.11235571 |  -7034.11235135 |  -7034.11235551 |  -7034.11236689 |  -7034.11237851 |
| 2451844.30326 |  -7542.33272471 |  -7542.33336294 |  -7542.33339642 |  -7542.33340058 |  -7542.33341166 |  -7542.33342481 |
|  2451845.2239 |  -8114.28904359 |  -8114.28993844 |  -8114.28998976 |  -8114.28999392 |  -8114.29000474 |  -8114.29001935 |
| 2451846.14454 |  -8714.68106684 |  -8714.68191561 |  -8714.68193611 |  -8714.68194024 |  -8714.68195079 |  -8714.68196687 |
| 2451847.06518 |  -9301.26551587 |  -9301.26638982 |  -9301.26637864 |  -9301.26638277 |  -9301.26639302 |  -9301.26641056 |
| 2451847.98582 |  -9834.47075457 |  -9834.47149028 |   -9834.4714741 |   -9834.4714782 |  -9834.47148818 |  -9834.47150709 |
| 2451848.90646 |  -10286.4009508 |   -10286.401998 |  -10286.4019807 |  -10286.4019848 |  -10286.4019945 |  -10286.4020148 |
|  2451849.8271 |  -10647.1778621 |  -10647.1788576 |  -10647.1788351 |  -10647.1788392 |  -10647.1788486 |  -10647.1788702 |
| 2451850.74774 |  -10927.1630804 |   -10927.163816 |  -10927.1637852 |  -10927.1637892 |  -10927.1637984 |  -10927.1638212 |
| 2451851.66839 |  -11154.5600398 |  -11154.5606805 |  -11154.5606411 |  -11154.5606451 |   -11154.560654 |  -11154.5606779 |
| 2451852.58903 |    -11368.94085 |  -11368.9413789 |  -11368.9413342 |  -11368.9413382 |  -11368.9413468 |  -11368.9413718 |
| 2451853.50967 |  -11612.1761987 |  -11612.1764982 |   -11612.176454 |   -11612.176458 |  -11612.1764663 |  -11612.1764924 |
| 2451854.43031 |  -11918.8427479 |  -11918.8434884 |  -11918.8434445 |  -11918.8434484 |  -11918.8434565 |  -11918.8434836 |
| 2451855.35095 |  -12308.3047429 |   -12308.305193 |  -12308.3051793 |  -12308.3051832 |   -12308.305191 |  -12308.3052191 |
| 2451856.27159 |  -12780.2693436 |  -12780.2699827 |   -12780.270005 |  -12780.2700089 |  -12780.2700164 |  -12780.2700454 |
| 2451857.19223 |  -13314.8475419 |  -13314.8483651 |  -13314.8484069 |  -13314.8484108 |   -13314.848418 |  -13314.8484478 |
| 2451858.11287 |  -13877.0923599 |  -13877.0932692 |  -13877.0932863 |  -13877.0932901 |  -13877.0932971 |  -13877.0933277 |
| 2451859.03351 |  -14424.9840413 |  -14424.9852998 |   -14424.985289 |  -14424.9852928 |  -14424.9852994 |   -14424.985331 |
| 2451859.95415 |   -14919.035039 |  -14919.0361058 |  -14919.0360886 |  -14919.0360924 |  -14919.0360987 |   -14919.036131 |
| 2451860.87479 |  -15331.3117977 |  -15331.3126463 |  -15331.3126256 |  -15331.3126294 |  -15331.3126354 |  -15331.3126686 |
| 2451861.79543 |  -15651.8170305 |  -15651.8176839 |   -15651.817657 |  -15651.8176608 |  -15651.8176666 |  -15651.8177004 |
| 2451862.71607 |  -15890.7664203 |  -15890.7671536 |  -15890.7671177 |  -15890.7671215 |  -15890.7671269 |  -15890.7671617 |
| 2451863.63672 |  -16076.2436041 |  -16076.2440674 |  -16076.2440231 |  -16076.2440268 |   -16076.244032 |  -16076.2440676 |
| 2451864.55736 |  -16247.7651732 |  -16247.7658643 |  -16247.7658155 |  -16247.7658191 |   -16247.765824 |  -16247.7658606 |
|   2451865.478 |  -16447.2353169 |  -16447.2356743 |  -16447.2356139 |  -16447.2356175 |  -16447.2356221 |  -16447.2356597 |
| 2451866.39864 |  -16709.3442317 |  -16709.3448572 |  -16709.3448136 |  -16709.3448172 |  -16709.3448215 |  -16709.3448601 |
| 2451867.31928 |  -17053.6190612 |  -17053.6194335 |  -17053.6194162 |  -17053.6194198 |  -17053.6194237 |  -17053.6194635 |
| 2451868.23992 |  -17479.9266106 |  -17479.9272326 |  -17479.9272456 |  -17479.9272491 |  -17479.9272527 |  -17479.9272936 |
| 2451869.16056 |  -17968.4720576 |   -17968.473115 |   -17968.473144 |  -17968.4731474 |  -17968.4731507 |  -17968.4731929 |
|  2451870.0812 |  -18484.2834938 |  -18484.2844493 |  -18484.2844563 |  -18484.2844597 |  -18484.2844627 |  -18484.2845061 |
| 2451871.00184 |  -18985.1622617 |  -18985.1632788 |  -18985.1632656 |   -18985.163269 |  -18985.1632716 |  -18985.1633162 |
| 2451871.92248 |   -19431.288305 |  -19431.2892447 |   -19431.289226 |  -19431.2892293 |  -19431.2892316 |  -19431.2892774 |
| 2451872.84312 |  -19794.2784852 |  -19794.2796321 |   -19794.279608 |  -19794.2796112 |  -19794.2796132 |  -19794.2796602 |
| 2451873.76376 |   -20063.635683 |   -20063.636593 |  -20063.6365597 |  -20063.6365629 |  -20063.6365646 |  -20063.6366128 |
|  2451874.6844 |  -20249.1077074 |  -20249.1083993 |  -20249.1083556 |  -20249.1083587 |  -20249.1083601 |  -20249.1084093 |
| 2451875.60505 |  -20378.4246532 |  -20378.4253583 |  -20378.4253063 |  -20378.4253093 |  -20378.4253104 |  -20378.4253607 |
| 2451876.52569 |  -20490.9277179 |  -20490.9281571 |  -20490.9281004 |  -20490.9281035 |  -20490.9281042 |  -20490.9281555 |
| 2451877.44633 |  -20628.5448706 |  -20628.5453212 |  -20628.5452565 |  -20628.5452595 |  -20628.5452599 |  -20628.5453121 |
| 2451878.36697 |  -20826.1816515 |  -20826.1823229 |  -20826.1822749 |  -20826.1822778 |  -20826.1822779 |  -20826.1823311 |
| 2451879.28761 |  -21103.7190643 |  -21103.7195233 |  -21103.7195009 |  -21103.7195038 |  -21103.7195036 |  -21103.7195575 |
| 2451880.20825 |  -21461.4474971 |  -21461.4479053 |  -21461.4479109 |  -21461.4479137 |  -21461.4479132 |  -21461.4479678 |
| 2451881.12889 |  -21879.9853433 |  -21879.9860707 |  -21879.9860889 |  -21879.9860916 |  -21879.9860909 |  -21879.9861462 |
| 2451882.04953 |  -22324.6964622 |   -22324.697368 |  -22324.6973674 |  -22324.6973701 |   -22324.697369 |  -22324.6974249 |
| 2451882.97017 |  -22753.5961612 |  -22753.5975192 |   -22753.597505 |  -22753.5975076 |  -22753.5975063 |  -22753.5975627 |
| 2451883.89081 |  -23126.9442786 |  -23126.9453616 |  -23126.9453437 |  -23126.9453463 |  -23126.9453446 |  -23126.9454016 |
| 2451884.81145 |  -23416.3236465 |  -23416.3246286 |  -23416.3246026 |  -23416.3246051 |  -23416.3246031 |  -23416.3246605 |
| 2451885.73209 |  -23611.1401268 |  -23611.1409729 |  -23611.1409349 |  -23611.1409374 |  -23611.1409351 |  -23611.1409929 |
| 2451886.65273 |   -23721.048203 |  -23721.0487865 |  -23721.0487361 |  -23721.0487385 |  -23721.0487359 |  -23721.0487941 |
| 2451887.57338 |  -23773.7514623 |  -23773.7519375 |    -23773.75188 |  -23773.7518823 |  -23773.7518795 |  -23773.7519381 |
| 2451888.49402 |  -23808.6785248 |  -23808.6789971 |  -23808.6789065 |  -23808.6789088 |  -23808.6789056 |  -23808.6789645 |
| 2451889.41466 |  -23867.9756173 |  -23867.9757004 |  -23867.9756283 |  -23867.9756306 |  -23867.9756271 |  -23867.9756864 |
|  2451890.3353 |  -23986.8714115 |   -23986.871847 |     -23986.8718 |  -23986.8718022 |  -23986.8717985 |  -23986.8718582 |
| 2451891.25594 |  -24185.6230576 |  -24185.6234239 |  -24185.6234036 |  -24185.6234057 |  -24185.6234017 |  -24185.6234618 |
| 2451892.17658 |  -24464.8733916 |  -24464.8740699 |  -24464.8740731 |  -24464.8740751 |  -24464.8740708 |  -24464.8741314 |
| 2451893.09722 |  -24805.4973485 |  -24805.4982329 |  -24805.4982438 |  -24805.4982458 |  -24805.4982411 |  -24805.4983023 |
| 2451894.01786 |  -25172.9617572 |  -25172.9626382 |  -25172.9626309 |  -25172.9626328 |  -25172.9626279 |  -25172.9626897 |
|  2451894.9385 |  -25525.2063623 |  -25525.2074438 |  -25525.2074279 |  -25525.2074298 |  -25525.2074246 |   -25525.207487 |
| 2451895.85914 |  -25822.2421687 |  -25822.2429552 |  -25822.2429383 |  -25822.2429401 |  -25822.2429346 |  -25822.2429977 |
| 2451896.77978 |  -26035.2653479 |  -26035.2666219 |  -26035.2665973 |   -26035.266599 |  -26035.2665931 |  -26035.2666571 |
| 2451897.70042 |  -26153.2159833 |  -26153.2168964 |  -26153.2168587 |  -26153.2168603 |  -26153.2168541 |  -26153.2169188 |
| 2451898.62106 |  -26185.2674006 |  -26185.2680128 |  -26185.2679625 |  -26185.2679641 |  -26185.2679576 |   -26185.268023 |
| 2451899.54171 |  -26158.6975325 |  -26158.6981438 |  -26158.6980865 |  -26158.6980879 |  -26158.6980812 |  -26158.6981473 |
| 2451900.46235 |  -26112.6202742 |  -26112.6205842 |  -26112.6205053 |  -26112.6205067 |  -26112.6204996 |  -26112.6205664 |
| 2451901.38299 |  -26089.0121397 |  -26089.0123836 |  -26089.0123177 |   -26089.012319 |  -26089.0123117 |  -26089.0123791 |
| 2451902.30363 |  -26123.0918388 |  -26123.0922929 |  -26123.0922474 |  -26123.0922486 |   -26123.092241 |   -26123.092309 |
| 2451903.22427 |  -26235.2469854 |  -26235.2473416 |  -26235.2473183 |  -26235.2473194 |  -26235.2473115 |    -26235.24738 |
